หมายเลขทางหลวง,หมายเลขตอนควบคุม,ชื่อตอน,รถยนต์นั่งไม่เกิน 7 คน,รถยนต์นั่งเกิน  7 คน,รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,รถบรรทุกขนาดเล็ก,รถบรรทุกขนาดกลาง,รถบรรทุกขนาดใหญ่,รถบรรทุกพ่วง,รถบรรทุกกึ่งพ่วง,รวม,รถจักรยานยนต์,จังหวัด
1376,100,ทางเข้าอนามัยทับหมัน,449388,626048,30952,292,4380,72416,46720,29492,23652,15768,1299108,400040,พิจิตร
1377,100,ทางเข้าสองคอน,157934,125252,19256,10953,10070,155637,63774,30209,23672,25616,622373,188143,อุตรดิตถ์
1378,100,สามัคคีใหม่ - ห้วยปู,9435,0,4718,14153,0,278340,14153,0,0,0,320799,589703,เชียงราย
1379,100,ทางเข้าสถานีรถไฟเด่นชัย,255474,116125,14562,7926,0,355010,22303,17142,9401,10322,808265,312800,แพร่
1380,100,ทางเข้าหมวดการทางพิจิตร,637500,174362,1934,6124,2578,701959,46088,245589,35452,3223,1854809,598180,พิจิตร
1381,100,ทางเข้าสถานีรถไฟตะพานหิน,34307,23819,0,0,0,98121,6044,4622,3555,3200,173668,34840,พิจิตร
1382,100,ทางเข้าหน้าพระธาตุ,6758,4323,126,0,42,24262,3190,1427,252,168,40548,21197,อุตรดิตถ์
1383,100,ทางเข้าบึงหลัก,52580,74846,1653,2315,2315,127867,9700,10251,3968,772,286267,129410,อุตรดิตถ์
1384,100,บ้านใหม่ - น้ำตกขุนกรณ์,9818318,10725580,240280,211280,198852,5878562,260993,198852,107712,120140,27760569,14346343,เชียงราย
1385,100,แม่ต๋ำน้อย -ชมภู,2113087,1194901,75467,27671,17609,2973416,261620,332057,140872,196215,7332915,2809903,เชียงราย
1386,100,ทางเข้าท่าอากาศยานพิษณุโลก,2348249,317638,4052,0,0,283605,21068,5672,0,0,2980284,377600,พิษณุโลก
1387,100,ห้วยไคร้ - ห้วยน้ำขุ่น,366300,232026,38671,52636,0,1055934,40819,0,0,0,1786386,1975445,เชียงราย
1388,100,ห้วยน้ำขุ่น - พระตำหนักดอยตุง,1050982,665725,110954,151021,0,3029665,117118,0,0,0,5125465,5667908,เชียงราย
1389,100,สถานีเพาะเลี้ยงสัตว์ป่าดอยตุง - วัดพระธาตุดอยตุง,331326,209872,34979,47610,0,955112,36922,0,0,0,1615821,1786828,เชียงราย
1390,100,ทางเข้าพระธาตุดอยตุง,294733,186693,31116,42352,0,849627,32844,0,0,0,1437365,1589484,เชียงราย
1391,100,แม่ทะ - สถานีรถไฟแม่ทะ,379264,67337,34659,19805,0,900133,40600,9902,3961,4951,1460612,1148684,ลำปาง
1393,100,บ้านจว๊าก - แม่ทะ,211510,37553,19329,11045,0,501991,22642,5522,2209,2761,814562,640604,ลำปาง
1394,100,ทางเข้าตลาดแม่มาลัย,111168,40452,1316,1504,902,69927,2782,789,188,113,229141,80942,เชียงใหม่
1395,100,ทางเข้าปาย,1157773,1107797,244048,141598,101617,1155274,481434,254044,39981,39981,4723547,1841608,แม่ฮ่องสอน
1396,100,สะเมิง - ดอยซาง,24245259,23618355,8687637,5523438,2819216,23180634,8383459,4592355,2860021,1238971,105149345,19382111,เชียงใหม่
1397,100,ทางเข้าโรงเรียนปริยัติธรรม,10403,7118,1862,1752,1643,1314,0,0,0,0,24092,11060,น่าน
1398,100,สบมาย - เขื่อนกิ่วลม,381656,293355,135885,115282,111112,579106,139564,101546,88546,91244,2037296,559729,ลำปาง
1399,100,ทางเข้าผาบ่อง,405391,41804,54455,2750,2200,671617,42354,14851,2750,0,1238172,1042904,แม่ฮ่องสอน
1400,100,แยกทางหลวง - ป่ามะม่วง,1478967,451039,46593,36506,17292,1552939,91265,13930,11048,3843,3703422,968365,ตาก
1401,100,ทางเข้าพบพระ,5786745,472387,39366,23076,54297,1236623,103165,80089,67872,32578,7896198,7778103,ตาก
1402,100,ทางเดิมม่อนหินเหล็กไฟ,6228648,508461,42372,24839,58444,1331058,111043,86205,73055,35066,8499191,8372074,ตาก
1403,100,ทางเข้าน้ำอ่าง,188836,57139,5860,1628,326,345766,29791,31581,17581,9930,688438,355533,อุตรดิตถ์
1404,100,หนองช้าง - ศรีสัชนาลัย,971169,642388,70814,242792,50582,571573,313607,227618,45524,35407,3171474,1380880,สุโขทัย
1405,100,ทางเลี่ยงสนามบินแพร่,952786,560986,46007,0,0,1398755,110565,59364,39328,0,3167791,1279286,แพร่
1408,100,ทางเข้านิคมสหกรณ์สวรรคโลก,452710,203433,22922,0,0,1610271,131802,77362,106014,54440,2658954,1143235,สุโขทัย
1409,100,ทางเข้าสะพานมิตรภาพแม่สายแห่งที่2(ไทย/พม่า),133225,27375,20075,16425,1825,1175300,138700,182500,167900,169725,2033050,397850,เชียงราย
1410,100,ไชยเจริญ - บ้านด้าย,2020259,1780502,146146,97431,92655,226384,112714,36298,8597,8597,4529583,1647729,เชียงราย
1411,100,หนองคอก - ธารทหาร,1021678,398549,12652,0,0,1727047,139176,142339,0,0,3441441,2037030,นครสวรรค์
1412,100,คอกควายใหญ่ - พนมรอก,1237394,155394,0,0,0,1738107,80574,28777,63309,17266,3320821,1197107,นครสวรรค์
1413,100,ทางเข้าสุโขทัย,169722,44069,21071,22099,21713,49465,57944,17794,25118,10343,439338,207174,สุโขทัย
1414,100,ดงป่าลัน - หนองมะจับ,5856746,5705310,2098608,1334256,681017,5599573,2025130,1109341,690874,299289,25400144,4681992,เชียงใหม่
1415,100,ทางเข้าทุ่งเสลี่ยม,10871,6395,15987,0,0,83772,4796,639,0,0,122460,95283,สุโขทัย
1417,100,ทางเข้าห้วยค้อนก้อม,7645,4497,11242,0,0,58908,3373,450,0,0,86115,67002,เชียงราย
1418,100,ทางเข้าท่าอากาศยานแม่ฟ้าหลวง เชียงราย,4273347,1758497,251485,177463,35113,9925591,126217,147095,14235,18980,16728023,2863133,เชียงราย
1419,100,ทางเข้าเด่นชัย,3194695,1452134,182093,99114,0,4439382,278902,214363,117554,129079,10107316,3911543,แพร่
1420,100,ทางเข้าเมืองแพร่,140637,63926,8016,4363,0,195431,12278,9437,5175,5682,444945,172195,แพร่
1422,100,ทางเข้าแม่หล่าย,200911,192238,42350,24572,17634,200477,83544,44085,6938,6938,819687,319578,แพร่
1424,100,ทางเข้าหัวสนามบิน,275997,119296,12424,6145,8683,399701,32997,9886,6012,6279,877420,309929,แพร่
2005,100,หล่มเก่า - วังบาล,1439268,144832,81468,20367,0,4168446,76942,42997,0,0,5974320,3602696,เพชรบูรณ์
2007,100,นายม - ถ้ำน้ำบัง,2587371,1938124,9618,1603,0,1086888,165117,113819,128246,83360,6114146,2715618,เพชรบูรณ์
2008,100,หล่มสัก - น้ำก้อ,1319592,464645,164949,37172,0,2806456,151010,99899,2323,0,5046046,2432417,เพชรบูรณ์
2009,100,ห้วยเม็ก - ท่าคันโท,6010039,6206445,4281662,4890522,4006693,9859606,7581291,5617226,5381538,4144177,57979199,9997091,กาฬสินธุ์
2012,100,บ้านสามแยก - วิเชียรบุรี,2756772,2028816,241776,84096,36792,9710460,360036,291708,147168,42048,15699672,5855184,เพชรบูรณ์
2013,101,บ้านแยง - น้ำเทิน,6285605,13989349,22158,406238,435782,4631110,790317,324990,354535,125564,27365648,4343050,พิษณุโลก
2013,102,น้ำเทิน - บ่อโพธิ์,23278406,8214994,2375981,1382107,2608921,21181952,6087482,3276680,1987749,869640,71263912,28418601,พิษณุโลก
2013,200,บ่อโพธิ์ - โคกงาม,26634337,29174261,109565,209170,179289,16255512,1723164,737076,597629,488064,76108067,27530781,เลย
2014,100,โป่งชี - ด่านซ้าย,2147835,1576844,34033,52940,26470,2590259,340326,121005,272261,37814,7199787,2446566,เลย
2016,100,วังสะพุง - ตาวตาด,25096305,2217813,1011634,466908,194545,67837842,2529085,350181,291818,116727,100112858,34181557,เลย
2016,200,ตาวตาด - ตาดกลอย,1271591,642218,122021,0,0,3243198,218354,224776,38533,32111,5792802,1438567,เพชรบูรณ์
2019,100,โป่งวัว - อุทยานแห่งชาติภูกระดึง,9267587,705472,281087,154322,316911,691693,614532,88184,19290,0,12139078,6845283,เลย
2020,100,ท่าบ่อ - บ้านว่าน,5453264,3140195,884833,538594,298150,14306403,2332304,1394574,601109,331812,29281238,11623051,หนองคาย
2020,200,บ้านว่าน - บ้านผือ,9615094,1693940,369148,262198,272548,1528341,765896,500247,696896,355348,16059656,4391825,อุดรธานี
2021,101,ดงไร่ - หนองหัวคู,20520300,15468700,547500,584000,467200,26294600,1898000,1401600,1467300,1087700,69736900,13724000,อุดรธานี
2021,102,หนองหัวคู - บ้านผือ,23160237,17458748,617936,659132,527305,29677400,2142178,1581916,1656068,1227633,78708553,15489593,อุดรธานี
2022,100,นิคม - บ้านดุง,31344274,15411124,45394,45394,953265,66047673,4357785,2519344,1588776,1520685,123833714,16614054,อุดรธานี
2023,101,น้ำฆ้อง - ศรีธาตุ,83980067,13658120,3888956,200462,1055765,164739384,5693111,5612926,5038269,6388045,290255105,63225604,อุดรธานี
2023,102,ศรีธาตุ - วังสามหมอ,10037227,4817152,456645,134307,599906,27040521,1817624,868520,716305,438737,46926944,13493399,อุดรธานี
2025,100,ห้วยเกิ้ง - กุมภวาปี,8326829,1036965,41479,5185,15554,22045876,648103,658473,559961,534037,33872462,8223132,อุดรธานี
2026,100,หนองหิ้ง - เหล่าหลวง,19196445,15285105,6999240,6175800,5180810,12969180,8697585,8611810,7067860,5541065,95724900,26487320,บึงกาฬ
2027,100,ทางเข้าท่าอุเทน,1090200,934325,702367,654120,733914,1709063,766388,705151,651337,523296,8470161,1396384,นครพนม
2028,100,กุสุมาลย์ - โพนจาน,2038890,1154860,163520,51100,56210,5293960,516110,327040,991340,459900,11052930,5401270,สกลนคร
2028,200,โพนจาน - โนนศิวิลัย,3878406,2196791,311050,97203,106923,10070246,981752,622100,1885741,874828,21025040,10274373,นครพนม
2030,100,ทางเลี่ยงองค์พระธาตุ,2090716,1835079,843995,571840,649711,2652331,1079967,1312794,805453,603303,12445189,2699525,นครพนม
2031,100,ธาตุน้อย - นาเหนือ,9611900,7600692,0,8380,117320,18813179,1810088,1315665,33520,0,39310744,18385797,นครพนม
2032,101,ท่าดอกแก้ว - ปฏิรูป,14328440,12519500,2667420,2381260,2125760,5120220,5058900,2841160,1890700,1737400,50670760,13490400,นครพนม
2032,102,ปฏิรูป - ศรีสงคราม,1644700,1437060,306182,273335,244007,587728,580689,326125,217025,199429,5816280,1548505,นครพนม
